"","latitud","id_old","url","latitud_dec","altitud","capital","num_hab","zona_comarcal","destacada","nombre","longitud_dec","id","longitud"
"6005","41º41'10.237632""","47568","san-llorente-id47143","41.68617712","890","San Llorente","141","674701","0","San Llorente","-4.06467608","47143","-4º3'52.833888"""
"6006","38º28'36.53832""","13740","san-lorenzo-de-calatrava-id13075","38.47681620","764","San Lorenzo de Calatrava","226","681304","0","San Lorenzo de Calatrava","-3.82499024","13075","-3º49'29.964864"""
"6007","40º35'33.146268""","28635","san-lorenzo-de-el-escorial-id28131","40.59254063","1040","San Lorenzo de El Escorial","18241","722801","0","San Lorenzo de El Escorial","-4.14508803","28131","-4º8'42.316908"""
"6008","40º22'14.7234""","05612","san-lorenzo-de-tormes-id05214","40.37075650","1030","San Lorenzo de Tormes","45","670502","0","San Lorenzo de Tormes","-5.48740524","05214","-5º29'14.658864"""
"6009","39º51'4.68558""","16684","san-lorenzo-de-la-parrilla-id16191","39.85130155","940","San Lorenzo de la Parrilla","1160","681603","0","San Lorenzo de la Parrilla","-2.36103293","16191","-2º21'39.718548"""
"6010","42º20'15.103536""","09618","san-mames-de-burgos-id09338","42.33752876","840","San Mamés de Burgos","287","670904","0","San Mamés de Burgos","-3.79506750","09338","-3º47'42.243"""
"6011","42º21'12.608748""","34552","san-mames-de-campos-id34163","42.35350243","818","San Mamés de Campos","58","673402","0","San Mamés de Campos","-4.56438097","34163","-4º33'51.771492"""
"6012","39º53'8.157876""","16688","san-martin-de-boniches-id16192","39.88559941","1208","San Martín de Boniches","46","681602","0","San Martín de Boniches","-1.57374801","16192","-1º34'25.492836"""
"6013","39º42'7.847064""","45600","san-martin-de-montalban-id45151","39.70217974","654","San Martín de Montalbán","822","684503","0","San Martín de Montalbán","-4.38965069","45151","-4º23'22.742484"""
"6014","43º15'52.45686""","33590","san-martin-de-oscos-samartin-id33061","43.26457135","699","Samartín","446","633303","0","San Martín de Oscos","-6.96178799","33061","-6º57'42.436764"""
"6015","39º46'59.355372""","45604","san-martin-de-pusa-id45152","39.78315427","506","San Martín de Pusa","771","684502","0","San Martín de Pusa","-4.63036294","45152","-4º37'49.306584"""
"6016","41º38'33.40104""","09620","san-martin-de-rubiales-id09339","41.64261140","810","San Martín de Rubiales","143","670904","0","San Martín de Rubiales","-3.99313911","09339","-3º59'35.300796"""
"6017","40º12'46.153872""","10648","san-martin-de-trevejo-id10164","40.21282052","612","San Martín de Trevejo","861","701001","0","San Martín de Trevejo","-6.79633493","10164","-6º47'46.805748"""
"6018","42º31'31.928628""","31645","san-martin-de-unx-id31217","42.52553573","627","San Martín de Unx","414","743102","0","San Martín de Unx","-1.56109945","31217","-1º33'39.95802"""
"6019","40º21'41.654592""","28645","san-martin-de-valdeiglesias-id28133","40.36157072","676","San Martín de Valdeiglesias","8516","722803","0","San Martín de Valdeiglesias","-4.39696017","28133","-4º23'49.056612"""
"6020","41º48'49.253688""","49531","san-martin-de-valderaduey-id49190","41.81368158","679","San Martín de Valderaduey","72","674902","0","San Martín de Valderaduey","-5.47176814","49190","-5º28'18.365304"""
"6021","41º45'12.656376""","47572","san-martin-de-valveni-id47144","41.75351566","731","San Martín de Valvení","91","674701","0","San Martín de Valvení","-4.56619911","47144","-4º33'58.316796"""
"6022","40º12'27.761472""","28640","san-martin-de-la-vega-id28132","40.20771152","517","San Martín de la Vega","19092","722803","0","San Martín de la Vega","-3.57004947","28132","-3º34'12.178092"""
"6023","40º25'46.964208""","05615","san-martin-de-la-vega-del-alberche-id05215","40.42971228","1517","San Martín de la Vega del Alberche","187","670502","0","San Martín de la Vega del Alberche","-5.15637504","05215","-5º9'22.950144"""
"6024","41º50'17.710188""","50684","san-martin-de-la-virgen-de-moncayo-id50234","41.83825283","821","San Martín de la Virgen de Moncayo","281","625002","0","San Martín de la Virgen de Moncayo","-1.79200968","50234","-1º47'31.234848"""
"6025","40º31'17.040432""","37520","san-martin-del-castanar-id37286","40.52140012","831","San Martín del Castañar","257","673703","0","San Martín del Castañar","-6.06376236","37286","-6º3'49.544496"""
"6026","40º22'6.377844""","05618","san-martin-del-pimpollar-id05216","40.36843829","1335","San Martín del Pimpollar","186","670502","0","San Martín del Pimpollar","-5.05612783","05216","-5º3'22.060188"""
"6027","43º16'29.836092""","33600","san-martin-del-rey-aurelio-id33060","43.27495447","255","San Martín del Rey Aurelio","17460","633304","1","San Martín del Rey Aurelio","-5.60306902","33060","-5º36'11.048472"""
"6028","41º3'56.14002""","44724","san-martin-del-rio-id44207","41.06559445","778","San Martín del Río","179","624401","0","San Martín del Río","-1.38701731","44207","-1º23'13.262316"""
"6029","41º13'23.622024""","40656","san-martin-y-mudrian-id40182","41.22322834","817","Mudrián","273","674001","0","San Martín y Mudrián","-4.33184805","40182","-4º19'54.65298"""
"6030","41º49'55.451208""","50687","san-mateo-de-gallego-id50235","41.83206978","279","San Mateo de Gállego","3093","625003","0","San Mateo de Gállego","-0.76811416","50235","-0º46'5.210976"""
"6031","28º5'57.301044""","38360","san-miguel-de-abona-id38035","28.09925029","617","San Miguel","16221","659603","1","San Miguel de Abona","-16.61485078","38035","-16º36'53.462808"""
"6032","43º3'17.71614""","39345","san-miguel-de-aguayo-id39070","43.05492115","826","San Miguel de Aguayo","174","663903","0","San Miguel de Aguayo","-4.02419287","39070","-4º1'27.094332"""
"6033","41º23'56.62914""","40660","san-miguel-de-bernuy-id40183","41.39906365","839","San Miguel de Bernuy","150","674001","0","San Miguel de Bernuy","-3.95269951","40183","-3º57'9.718236"""
"6034","40º29'15.807912""","05621","san-miguel-de-corneja-id05217","40.48772442","1059","San Miguel de Corneja","64","670502","0","San Miguel de Corneja","-5.28665207","05217","-5º17'11.947452"""
"6035","37º58'37.697196""","03580","san-miguel-de-salinas-id03120","37.97713811","87","San Miguel de Salinas","6911","770303","0","San Miguel de Salinas","-0.78930554","03120","-0º47'21.499944"""
"6036","40º40'13.31868""","05624","san-miguel-de-serrezuela-id05218","40.67036630","1097","San Miguel de Serrezuela","141","670502","0","San Miguel de Serrezuela","-5.28809206","05218","-5º17'17.131416"""
"6037","40º32'36.513564""","37522","san-miguel-de-valero-id37287","40.54347599","934","San Miguel de Valero","366","673703","0","San Miguel de Valero","-5.92131609","37287","-5º55'16.737924"""
"6038","41º19'57.750564""","49534","san-miguel-de-la-ribera-id49191","41.33270849","767","San Miguel de la Ribera","315","674902","0","San Miguel de la Ribera","-5.57597025","49191","-5º34'33.4929"""
"6039","41º26'31.917768""","47576","san-miguel-del-arroyo-id47145","41.44219938","814","San Miguel del Arroyo","713","674701","0","San Miguel del Arroyo","-4.46090309","47145","-4º27'39.251124"""
"6040","41º51'4.392612""","22664","san-miguel-del-cinca-pomar-de-cinca-id22903","41.85122017","236","Pomar de Cinca","852","622203","0","San Miguel del Cinca","0.12994757","22903","0º7'47.811252"""
"6041","41º30'28.528956""","47580","san-miguel-del-pino-id47146","41.50792471","676","San Miguel del Pino","316","674701","0","San Miguel del Pino","-4.91004558","47146","-4º54'36.164088"""
"6042","40º32'11.086836""","37072","san-miguel-del-robledo-id37036","40.53641301","1015","San Miguel del Robledo","69","673702","0","San Miguel del Robledo","-6.04463100","37036","-6º2'40.6716"""
"6043","42º1'45.387804""","49537","san-miguel-del-valle-id49192","42.02927439","735","San Miguel del Valle","163","674902","0","San Miguel del Valle","-5.49701966","49192","-5º29'49.270776"""
"6044","42º8'8.25432""","09622","san-millan-de-lara-id09340","42.13562620","1076","San Millán de Lara","79","670905","0","San Millán de Lara","-3.34495483","09340","-3º20'41.837388"""
"6045","42º32'50.038512""","26640","san-millan-de-yecora-id26131","42.54723292","655","San Millán de Yécora","34","762601","0","San Millán de Yécora","-3.09630620","26131","-3º5'46.70232"""
"6046","42º19'35.235156""","26635","san-millan-de-la-cogolla-id26130","42.32645421","729","San Millán de la Cogolla","248","762602","0","San Millán de la Cogolla","-2.86476296","26130","-2º51'53.146656"""
"6047","42º17'5.895924""","24572","san-millan-de-los-caballeros-id24149","42.28497109","751","San Millán de los Caballeros","185","672403","0","San Millán de los Caballeros","-5.56107186","24149","-5º33'39.858696"""
"6048","42º52'25.772556""","01490","san-millan-donemiliaga-ordonana-erdonana-id01053","42.87382571","600","Ordoñana/Erdoñana","726","750102","0","San Millán/Donemiliaga","-2.37748902","01053","-2º22'38.960472"""
"6049","40º59'34.818396""","37524","san-morales-id37288","40.99300511","793","San Morales","281","673701","0","San Morales","-5.50263984","37288","-5º30'9.503424"""
"6050","40º46'59.4813""","37526","san-munoz-id37289","40.78318925","781","San Muñoz","280","673701","0","San Muñoz","-6.12683653","37289","-6º7'36.611508"""
"6051","37º59'37.161852""","41435","san-nicolas-del-puerto-id41088","37.99365607","586","San Nicolás del Puerto","621","614101","0","San Nicolás del Puerto","-5.65352200","41088","-5º39'12.6792"""
"6052","41º9'36.776124""","47584","san-pablo-de-la-moraleja-id47147","41.16021559","790","San Pablo de la Moraleja","128","674701","0","San Pablo de la Moraleja","-4.77380292","47147","-4º46'25.690512"""
"6053","39º32'22.335792""","45608","san-pablo-de-los-montes-id45153","39.53953772","907","San Pablo de los Montes","1960","684503","0","San Pablo de los Montes","-4.33151266","45153","-4º19'53.445576"""
"6054","40º52'56.621208""","05627","san-pascual-id05219","40.88239478","881","San Pascual","49","670501","0","San Pascual","-4.75662182","05219","-4º45'23.838552"""
"6055","38º49'35.544144""","02700","san-pedro-id02071","38.82654004","844","San Pedro","1226","680201","0","San Pedro","-2.18621100","02071","-2º11'10.3596"""
"6056","42º23'32.3538""","24576","san-pedro-bercianos-id24150","42.39232050","823","San Pedro Bercianos","262","672403","0","San Pedro Bercianos","-5.70963651","24150","-5º42'34.691436"""
"6057","42º1'46.478748""","42695","san-pedro-manrique-id42165","42.02957743","1074","San Pedro Manrique","588","674201","1","San Pedro Manrique","-2.23061853","42165","-2º13'50.226708"""
"6058","40º25'44.96556""","16692","san-pedro-palmiches-id16193","40.42915710","820","San Pedro Palmiches","70","681601","0","San Pedro Palmiches","-2.40780637","16193","-2º24'28.102932"""
"6059","42º2'37.648788""","49540","san-pedro-de-ceque-id49193","42.04379133","757","San Pedro de Ceque","528","674902","0","San Pedro de Ceque","-6.07270777","49193","-6º4'21.747972"""
"6060","41º13'37.359804""","40664","san-pedro-de-gaillos-id40184","41.22704439","988","San Pedro de Gaíllos","277","674002","0","San Pedro de Gaíllos","-3.81005399","40184","-3º48'36.194364"""
"6061","41º44'7.28286""","47588","san-pedro-de-latarce-id47148","41.73535635","706","San Pedro de Latarce","537","674701","0","San Pedro de Latarce","-5.32693928","47148","-5º19'36.981408"""
"6062","38º56'59.54046""","06585","san-pedro-de-merida-id06119","38.94987235","290","San Pedro de Mérida","853","700601","0","San Pedro de Mérida","-6.18692716","06119","-6º11'12.937776"""
"6063","40º47'26.041776""","37528","san-pedro-de-rozados-id37291","40.79056716","975","San Pedro de Rozados","305","673701","0","San Pedro de Rozados","-5.73809709","37291","-5º44'17.149524"""
"6064","41º35'29.32314""","49543","san-pedro-de-la-nave-almendra-id49194","41.59147865","712","Almendra","388","674902","0","San Pedro de la Nave-Almendra","-5.92154948","49194","-5º55'17.578128"""
"6065","40º48'18.401328""","05630","san-pedro-del-arroyo-id05220","40.80511148","935","San Pedro del Arroyo","460","670501","0","San Pedro del Arroyo","-4.86761787","05220","-4º52'3.424332"""
"6066","37º50'6.020556""","30350","san-pedro-del-pinatar-id30036","37.83500571","15","San Pedro del Pinatar","24091","733005","1","San Pedro del Pinatar","-0.79145529","30036","-0º47'29.239044"""
"6067","43º6'57.039948""","39350","san-pedro-del-romeral-id39071","43.11584443","745","San Pedro del Romeral","477","663903","0","San Pedro del Romeral","-3.81839695","39071","-3º49'6.22902"""
"6068","41º1'59.583432""","37530","san-pedro-del-valle-id37290","41.03321762","791","San Pedro del Valle","147","673701","0","San Pedro del Valle","-5.86095298","37290","-5º51'39.430728"""
"6069","41º40'52.980924""","47592","san-pelayo-id47149","41.68138359","776","San Pelayo","44","674701","0","San Pelayo","-5.03404850","47149","-5º2'2.5746"""
"6070","41º6'56.870424""","37532","san-pelayo-de-guarena-id37292","41.11579734","781","San Pelayo de Guareña","88","673701","0","San Pelayo de Guareña","-5.85777369","37292","-5º51'27.985284"""
"6071","40º36'22.57146""","12490","san-rafael-del-rio-id12101","40.60626985","250","San Rafael del Río","512","771202","0","San Rafael del Río","0.34740685","12101","0º20'50.66466"""
"6072","42º13'55.617672""","26645","san-roman-de-cameros-id26132","42.23211602","850","San Román de Cameros","152","762602","0","San Román de Cameros","-2.47510422","26132","-2º28'30.375192"""
"6073","41º28'49.078092""","47596","san-roman-de-hornija-id47150","41.48029947","671","San Román de Hornija","361","674701","0","San Román de Hornija","-5.28439983","47150","-5º17'3.839388"""
"6074","42º15'46.63008""","34556","san-roman-de-la-cuba-id34165","42.26295280","804","San Román de la Cuba","80","673402","0","San Román de la Cuba","-4.85748130","34165","-4º51'26.93268"""
"6075","40º4'3.97092""","45612","san-roman-de-los-montes-id45154","40.06776970","447","San Román de los Montes","1850","684502","0","San Román de los Montes","-4.73063141","45154","-4º43'50.273076"""
"6076","36º12'35.999496""","11310","san-roque-id11033","36.20999986","107","San Roque","29491","611104","1","San Roque","-5.38401377","11033","-5º23'2.449572"""
"6077","43º14'4.848936""","39355","san-roque-de-riomiera-id39072","43.23468026","426","San Roque de Riomiera","393","663903","0","San Roque de Riomiera","-3.70179938","39072","-3º42'6.477768"""
"6078","43º31'55.902396""","15750","san-sadurnino-avenida-do-marques-de-figueroa-id15076","43.53219511","47","Avenida do Marqués de Figueroa","3019","711501","0","San Sadurniño","-8.07050681","15076","-8º4'13.824516"""
"6079","41º37'15.45186""","47600","san-salvador-id47151","41.62095885","716","San Salvador","33","674701","0","San Salvador","-5.08876610","47151","-5º5'19.55796"""
"6080","28º5'23.485956""","38370","san-sebastian-de-la-gomera-id38036","28.08985721","2","San Sebastián de la Gomera","8668","659401","0","San Sebastián de la Gomera","-17.10926482","38036","-17º6'33.353352"""
"6081","37º39'16.465968""","14580","san-sebastian-de-los-ballesteros-id14059","37.65457388","311","San Sebastián de los Ballesteros","837","611402","0","San Sebastián de los Ballesteros","-4.82514553","14059","-4º49'30.523908"""
"6082","40º32'49.39692""","28650","san-sebastian-de-los-reyes-id28134","40.54705470","672","San Sebastián de los Reyes","83329","722802","1","San Sebastián de los Reyes","-3.62671879","28134","-3º37'36.187644"""
"6083","37º23'19.119336""","21640","san-silvestre-de-guzman-id21066","37.38864426","152","San Silvestre de Guzmán","692","612102","0","San Silvestre de Guzmán","-7.35019368","21066","-7º21'0.697248"""
"6084","43º24'32.061024""","33610","san-tirso-de-abres-llano-el-id33063","43.40890584","42","Llano, El","498","633303","0","San Tirso de Abres","-7.14287065","33063","-7º8'34.33434"""
"6085","42º28'54.607764""","26650","san-torcuato-id26139","42.48183549","602","San Torcuato","73","762601","0","San Torcuato","-2.89028081","26139","-2º53'25.010916"""
"6086","39º21'38.126196""","06590","san-vicente-de-alcantara-id06123","39.36059061","501","San Vicente de Alcántara","5725","700601","1","San Vicente de Alcántara","-7.13657708","06123","-7º8'11.677488"""
"6087","40º58'4.740348""","05633","san-vicente-de-arevalo-id05231","40.96798343","877","San Vicente de Arévalo","201","670501","0","San Vicente de Arévalo","-4.80063719","05231","-4º48'2.293884"""
"6088","43º22'59.57238""","39360","san-vicente-de-la-barquera-id39080","43.38321455","13","San Vicente de la Barquera","4314","663901","0","San Vicente de la Barquera","-4.40026417","39080","-4º24'0.951012"""
"6089","41º48'15.773364""","49546","san-vicente-de-la-cabeza-id49208","41.80438149","758","San Vicente de la Cabeza","449","674902","0","San Vicente de la Cabeza","-6.25311175","49208","-6º15'11.2023"""
"6090","42º33'44.042832""","26655","san-vicente-de-la-sonsierra-id26142","42.56223412","497","San Vicente de la Sonsierra","1037","762601","0","San Vicente de la Sonsierra","-2.75826170","26142","-2º45'29.74212"""
"6091","41º13'7.228308""","47604","san-vicente-del-palacio-id47156","41.21867453","745","San Vicente del Palacio","186","674701","0","San Vicente del Palacio","-4.85208597","47156","-4º51'7.509492"""
"6092","38º23'46.080528""","03585","san-vicente-del-raspeig-sant-vicent-del-raspeig-id03122","38.39613348","107","San Vicente del Raspeig/Sant Vicent del Raspeig","55946","770303","1","San Vicente del Raspeig/Sant Vicent del Raspeig","-0.52499072","03122","-0º31'29.966592"""
"6093","42º20'12.7293""","09626","san-vicente-del-valle-id09360","42.33686925","958","San Vicente del Valle","31","670905","0","San Vicente del Valle","-3.16184073","09360","-3º9'42.626628"""
